"Gene.Symbol","log2FC"
"OR10T2",0
"ZDHHC17",-1.0450797080292
"LOC728024",0.62132496350365
"HIST1H4L",0.311166423357664
"ZDHHC16",-0.0617083211678828
"CD226",0.81378
"LIFR",0.239762919708028
"FTSJ1",0.603838394160583
"ADIPOQ",-0.599215182481752
"KIAA0907",0.632133868613138
"SETD3",-0.825731240875912
"HKDC1",1.63426335766423
"RAP1GAP2",-3.64420277372263
"C11orf59",0.822067299270072
"SLC25A6",0.242367445255475
"PRKAG1",0.787312700729926
"MAP2K4",-1.87382452554745
"CRBN",-0.227752554744525
"NET1",-1.09652919708029
"IRX5",4.41766423357664
"IRX4",0.247440729927007
"IRX6",0.318845547445256
"IRX1",3.89843664233577
"IRX3",3.68212890510949
"IRX2",0.827022773722628
"TBC1D25",-0.788071532846716
"TCAP",-0.826054306569343
"PRKAG2",-1.13418160583942
"TMEM185B",0.358005547445256
"JRKL",0.0716389781021896
"MUC2",0.012434598540146
"MUC1",2.4176004379562
"TAC3",-3.87435372262774
"CRB1",0.61446102189781
"MUC6",-0.740337664233577
"CRB3",-1.05787854014599
"CRB2",-0.319628905109489
"GC",0.00401605839416058
"TEK",-1.49957737226277
"GK",0.673752846715328
"PRR25",-0.360895620437956
"HIPK3",-0.346296496350364
"PTRH1",0.155120437956205
"CLEC2L",-5.15832846715328
"CLEC2A",-0.931219562043796
"SLC25A4",-0.840519708029198
"CLEC2B",2.25581430656934
"CLEC2D",1.52444832116788
"TSSK2",0
"PRR22",0.470824817518248
"C10orf28",-0.249076204379562
"LOC441666",-3.05555693430657
"P4HA1",1.54702759124088
"PDE5A",1.0681
"CTBP1",-0.372478686131387
"CTBP2",0.291442627737226
"RAD54L2",-0.72303489051095
"C10orf25",1.12521372262774
"C10orf27",-0.0979928467153285
"C10orf26",-0.0329877372262768
"TSG101",0.391852700729928
"ORAI2",-0.230599270072993
"LOC338758",-2.29876043795621
"VENTX",1.64536905109489
"HACL1",0.395874160583942
"FAM158A",0.049372846715328
"GTF3C3",0.435931970802921
"GTF3C2",0.885528175182481
"GTF3C1",-0.903743795620437
"SNORA70C",0
"GTF3C6",0.818292846715329
"GTF3C5",0.139144379562044
"GTF3C4",-0.0410567883211677
"APOA4",0.205946715328467
"APOA5",-0.0806948905109489
"IQSEC3",-5.22611299270073
"CD99L2",-1.29495255474453
"GPRASP2",-2.0703998540146
"APOA1",0.379330510948905
"APOA2",-0.567991240875912
"GPRASP1",-3.27595401459854
"XPO1",0.411406861313868
"XPO5",0.78471795620438
"XPO4",-0.152014306569344
"XPO7",-0.267484087591241
"SCARNA12",0.621083649635036
"LPIN3",0.0796763503649638
"SCARNA11",0.058363503649635
"TTK",5.33078496350365
"WDR26",0.141472554744526
"SCARNA10",0.514468613138686
"MYPN",-2.10352306569343
"LEMD1",2.22111737226277
"TMTC2",-0.590130656934306
"TTL",-0.464895912408759
"SPRR2E",0.0266503649635036
"GAR1",0.949767737226277
"FAM123C",-5.39854919708029
"FAM123B",-0.272108321167884
"FAM123A",-2.57853153284672
"MRPS18C",0.452415182481751
"SOLH",0.286410510948905
"DNASE1L1",0.249253430656934
"DNASE1L2",-0.27344598540146
"DNASE1L3",0.824926715328467
"RAD51L3",0.253130218978102
"TFB2M",0.724528759124087
"LOC80154",0.365854890510951
"EPS15L1",-0.623471240875913
"GART",1.44453503649635
"MLLT11",-1.42044729927007
"HPDL",-1.29976175182482
"GARS",-0.0295156204379552
"ZEB2",-0.681216934306569
"NOC4L",-0.00642218978102171
"LOC157381",-0.356130656934307
"ATAD5",1.22759562043796
"SFT2D2",1.24777532846715
"SFT2D1",0.52259912408759
"ATAD1",-0.922108175182482
"IBTK",-0.439855620437955
"TOP1",0.54548496350365
"ATAD2",2.07919401459854
"C22orf28",0.142322627737226
"C22orf29",-1.38685635036497
"FRAT2",-0.166424817518249
"SNORD114-15",0
"GIT1",-1.58212540145986
"GIT2",0.244575766423358
"TMEM198",-0.352453284671533
"TMEM199",0.695058686131388
"C22orf23",0.120689051094891
"C22orf24",-2.26181153284672
"DCST2",0.432864817518249
"C22orf26",-0.591977226277372
"C22orf27",-0.852834306569344
"GHRH",-0.335263795620438
"CD40LG",0.88042204379562
"SESN1",-0.320746861313868
"SESN2",0.69142291970803
"GHRL",0.114774306569343
"ZFYVE16",-0.564685255474453
"KRTAP10-8",0.00479489051094891
"SHROOM3",0.644424233576641
"SHROOM2",-0.295474160583941
"SHROOM1",-0.552043065693431
"MIOX",0.424566423357664
"MTIF3",-0.0733944525547443
"MTIF2",0.157968613138687
"SHROOM4",-0.655532554744525
"MIOS",0.897362627737227
"RASGEF1C",-2.61011474452555
"MRPL54",0.629505109489051
"PELI1",0.424813868613137
"VARS",0.26566204379562
"PELI3",-2.37872496350365
"GPT2",-0.373610656934307
"TUBB2A",-1.21711182481752
"SPARC",3.16907182481752
"VPS29",0.42776905109489
"ATE1",-1.42658204379562
"ESPL1",4.79697591240876
"HTR7P1",-1.06828671532847
"TUBB2B",0.781713868613139
"AIG1",0.408097518248177
"NAPB",-4.43384
"DBNDD2",-1.64838218978102
"SCN11A",-1.69771941605839
"DBNDD1",-0.705864525547446
"GET4",-0.204622335766423
"MYEOV",0.668096058394161
"TTC27",1.23938087591241
"RIC8B",0.291998394160585
"ENOPH1",0.161924525547446
"CALB2",-4.76843138686131
"CALB1",-4.13292613138686
"AKNAD1",2.51653664233577
"FLJ30679",-0.0174348905109489
"PRSSL1",-0.121657080291971
"NFRKB",-0.0664690510948898
"SRPK3",-0.894663795620438
"SRPK2",-1.0562297810219
"BDKRB1",-1.33163605839416
"TIAM1",-1.41912496350365
"BDKRB2",-0.609154160583941
"KRTAP10-5",-0.0986172262773723
"RSL1D1",0.417990364963504
"FAM20A",2.1007202919708
"FAM20B",-1.07418627737226
"FAM20C",1.46992116788321
"ADARB2",-4.42908145985401
"ADARB1",-2.39256627737226
"HAT1",1.56969518248175
"CXXC1",0.235128905109489
"WNT2B",-1.71986277372263
"YAF2",0.081635474452554
"CXXC5",-0.405914306569343
"CXXC4",-1.1553197080292
"SMEK1",0.250917664233576
"KIAA0430",-1.02190291970803
"CTHRC1",2.5288497810219
"CARKD",-0.417327007299269
"SPG11",0.222669489051095
"AGGF1",0.0991744525547436
"FLJ35776",1.57564160583942
"SPRR2B",0.00443941605839416
"TUBB",1.14803386861314
"NXF1",0.244129635036497
"MAGEA8",-0.381209635036496
"KIAA0125",0.275618248175182
"C6orf35",-0.922968759124087
"MAGEA3",0.223162335766423
"MAGEA2",-0.509068905109489
"MAGEA1",0.125239708029197
"MAGEA6",0.391115620437956
"MAGEA5",-0.0707398540145985
"MAGEA4",0.177078832116788
"NFX1",-0.398478102189781
"TEX13B",0.0228372262773723
"RDH8",0.196632408759124
"ZBTB47",-0.728440437956204
"EEA1",0.0675096350364957
"SLC5A3",-0.172760729927008
"RDH5",2.03705605839416
"OPHN1",-0.106821459854016
"MSL1",-0.440722189781022
"ZNF682",0.543940875912409
"ZCCHC10",1.14267781021898
"SLIT3",-4.23687445255475
"GCDH",0.284446423357664
"RRAS",1.67735635036496
"ZNF683",1.29604321167883
"HOMER1",-1.84334569343066
"FIP1L1",0.264454598540144
"HOMER3",1.08504671532847
"HOMER2",-0.931057080291971
"OR13F1",0.0177751824817518
"SEL1L3",0.234616496350364
"UCN2",1.5636299270073
"ZNF681",-0.0599322627737227
"SEL1L2",-0.773217664233577
"WDHD1",1.37356846715328
"SNORD19B",0
"NOLC1",-0.920924671532847
"MSL2",-0.110404817518248
"STAG3L2",0.344898102189781
"FXN",0.146072700729928
"SLC40A1",2.59390204379562
"SARDH",-1.04395708029197
"RPL29",1.61732131386861
"NBN",0.643692846715329
"RYK",1.37642788321168
"UCN3",-0.372355474452555
"NIPAL1",-1.45183912408759
"NIPAL2",-1.59781109489051
"NIPAL3",-2.5426404379562
"NIPAL4",-1.82246291970803
"SLC34A1",0.0332941605839416
"THAP6",0.665922773722627
"THAP7",-0.0105525547445264
"THAP8",0.343096788321168
"THAP9",0.338720145985402
"YRDC",0.635704379562045
"PCYOX1",-0.468008467153284
"IL1F9",0.479659416058394
"IL1F8",0.279379124087591
"NAP1L1",0.307550510948905
"MLF1IP",4.87493445255474
"CHID1",0.332375328467153
"IL1F7",0.292747445255474
"EWSR1",-0.276049343065694
"IL1F5",-0.00746014598540146
"PLUNC",0.0327583941605839
"EFNB2",-0.25965605839416
"QTRTD1",0.907441313868613
"NAP1L3",-2.68921912408759
"TRIM15",0.0743802919708029
"TRIM14",1.61183897810219
"LOC442421",-0.352950218978102
"AHCTF1",0.0577083211678833
"TAC4",1.29977299270073
"ZDHHC19",-0.212768175182482
"CCRL1",0.643632554744526
"FAM58B",0.0839712408759124
"FAM58A",-0.48077299270073
"CCRL2",2.09702656934307
"CYP4F8",0.0135270072992701
"MUC17",0.119451094890511
"HDAC2",0.338782481751824
"FAM160A1",-1.23780467153285
"CHI3L2",3.79655518248175
"CHI3L1",4.77646218978102
"MUC16",-0.104701605839416
"DFNB31",-0.933325255474452
"THEMIS",-3.76711722627737
"CYP4F2",-1.25356832116788
"ARL2BP",1.16121109489051
"ODZ4",-0.246077226277372
"PI4KB",-0.0303617518248167
"ASB2",-2.74439343065693
"ASB3",0.396110072992702
"ASB1",-0.988979562043797
"ASB6",-0.189279416058394
"ASB7",0.196080145985402
"ASB4",-1.53246948905109
"ASB5",0.417795328467153
"ASB8",-0.240473722627737
"ASB9",2.35784846715329
"SAG",-0.0929862773722628
"ATP5SL",0.508417810218978
"FKBP1AP1",-1.90871927007299
"ZAR1",0.504532846715328
"C2orf58",-1.46185313868613
"RGS7",-4.30197284671533
"HDAC8",0.234346131386861
"C2orf52",-0.318694306569343
"C2orf53",0.048321897810219
"C2orf50",-1.0059703649635
"C2orf51",-0.249415620437956
"C2orf56",-0.114893138686132
"C2orf57",0.154760875912409
"C2orf54",-0.809821605839416
"C2orf55",-2.80042496350365
"PLIN4",-3.06970540145985
"SLC16A13",1.17680437956204
"DPY30",0.934254890510948
"TMEM59L",-2.29680846715328
"SLC16A12",-0.871903503649635
"FNBP1L",0.853911824817517
"CHM",-0.772640583941607
"CHP",-0.921058686131387
"SPINK7",0.0191737226277372
"RINT1",0.866093284671532
"TBL2",1.18930452554745
"TBL3",-0.265548613138687
"SPINK6",0.519782481751825
"SH3BGRL",1.02343080291971
"KHNYN",0.182428759124088
"TMEM161B",-0.0449024817518255
"PDE8A",-0.208565547445254
"PDE8B",-1.30741445255475
"DBI",2.26853051094891
"DBH",-2.53710598540146
"SPINK4",0
"RPL6",0.507869927007299
"MANBA",0.920048759124088
"RGS8",-2.5779202919708
"UPK3B",-0.856742773722628
"TC2N",0.985461313868613
"POM121L9P",2.68996569343066
"PGAM4",-0.25669810218978
"FLJ33360",-0.468489489051095
"SPINK2",-0.201128905109489
"OR52K1",0.0688343065693431
"WNK1",-0.638203211678832
"PGAM5",-0.0895289051094892
"TMEM49",0.833170218978102
"SPINK1",0.77899094890511
"TCTN1",1.75956408759124
"TMC7",-1.25069153284671
"DBP",-1.51173357664234
"TMEM47",-0.0275216058394143
"POLQ",3.68765635036496
"DBT",-0.392854598540147
"TMEM43",1.14119255474453
"TMEM42",0.341940583941607
"HMHB1",0.41794598540146
"OR52K2",0.0772386861313869
"FANCD2",3.36177065693431
"ZBTB33",0.562010364963504
"SERINC5",-0.645127299270073
"SERINC4",-0.150242919708029
"ZNF423",-0.13469897810219
"LOC284837",-0.509808321167883
"SERINC1",-1.5140897810219
"DHX40P1",-0.293308905109489
"ASTE1",0.777680583941605
"GABRA5",-6.96842072992701
"MED1",0.216699270072993
"MED6",0.066265839416058
"LOC729121",0.0107510948905109
"MED4",0.190307153284671
"MESP1",-0.393782481751825
"PINK1",-1.45188
"SMARCB1",0.439241751824818
"MED8",0.372255620437956
"LMLN",-0.54392905109489
"MNX1",2.55715328467153
"SCAP",-0.103112700729927
"ZDHHC18",0.279735474452556
"ZNF600",1.39062598540146
"MXD4",0.375111678832116
"ZNF606",0.793232262773722
"ZBTB32",-0.676645547445256
"MLH1",0.763622481751824
"TREX2",0.0360121167883212
"MXD3",2.11903532846715
"PKDREJ",-0.75655299270073
"TREX1",0.573969197080292
"POP1",0.199454306569343
"LOC158376",1.14681124087591
"CAMTA2",-2.1582302189781
"GABRA3",-3.8884899270073
"CAMTA1",-1.58348437956204
"CCDC90A",0.307502773722629
"POP7",0.37747094890511
"SDF2L1",1.30472189781022
"CCDC90B",0.988208175182482
"LOC144571",0.623740291970803
"GCA",-0.281209781021897
"AFM",0.0123306569343066
"TCF7",2.02508233576642
"GPR119",0.00821459854014599
"GCG",-0.242967445255474
"BVES",0.415502189781021
"OR11H12",0.0612080291970803
"GCK",0.115137518248176
"POP4",0.361359562043797
"NPFFR2",-2.05749094890511
"NPFFR1",-2.22156379562044
"LRRC37B2",0.862555036496349
"ZBTB49",0.128611240875913
"GPR116",-5.25547445207053e-06
"PLIN1",-2.68180437956204
"EPS8L1",1.49342832116788
"EPS8L2",-0.0494353284671529
"EPS8L3",-0.288228613138686
"AFP",1.33289649635037
"ZCCHC16",-2.14362145985401
"LOC643923",0.27211503649635
"ABTB1",-1.35881562043796
"ABTB2",-0.994812700729927
"GPR114",-0.0472791240875914
"PROZ",-0.302567153284672
"AZGP1",1.19052481751825
"PPP5C",-0.134442773722627
"MBIP",0.130831386861313
"BTD",0.493595328467153
"RBMXL1",0.31463094890511
"GPR111",-0.22938905109489
"BTC",-0.432489343065693
"NXPH3",-0.938258686131388
"NXPH2",-3.39985722627737
"NXPH1",-1.16639065693431
"PROC",-1.21987532846715
"ISLR2",-5.10353912408759
"BTK",1.74984321167883
"KIAA0494",0.0385532846715329
"MDN1",-1.86637386861314
"LGR5",-2.05533065693431
"RPRD2",-0.551894160583942
"RASGRP3",-0.212778540145985
"AMPD3",-0.613203649635038
"AMPD2",-1.07982335766423
"AMPD1",0.129042335766423
"ZUFSP",-0.135050802919708
"CYLC1",0.0584401459854015
"CYLC2",0.0121058394160584
"MMP17",-2.87838598540146
"ZNF91",-0.585554306569342
"ELAVL1",0.12822598540146
"AREG",1.49781401459854
"KIAA1143",0.15239197080292
"RASGRP4",1.64604613138686
"RPS6KB1",0.0262227737226279
"PRPF40B",-0.784802627737225
"PRPF40A",0.722787591240875
"RPS6KB2",0.896641313868614
"ENKUR",1.58269416058394
"MCART6",1.29825766423358
"CST9",0.200907299270073
"MRGPRX1",0
"MCART2",-0.679417810218978
"MCART1",0.232931678832117
"LSM14B",-0.728556788321168
"SNORD70",0
"TBPL1",-0.603204671532847
"PRELP",-0.674382335766422
"KIAA1147",-1.05720569343066
"LSM14A",0.547885693430656
"GPCPD1",0.034102481751825
"LOC653653",0.900780000000001
"DPAGT1",1.02225649635036
"SALL1",0.795133430656934
"SEPHS2",0.0935458394160591
"SEPHS1",0.542312700729926
"TET2",0.369370802919709
"RBMXL2",0.207461897810219
"UBE2D3",0.21434204379562
"OR2F2",0
"ZNF93",1.94788729927007
"RPS4X",1.23897839416058
"UBE2D1",-0.139522043795619
"MOBKL3",0.0505985401459856
"FSD1L",-1.69365430656934
"ATXN2L",-0.0407404379562042
"BUD13",0.824986569343066
"ZNF627",1.40635591240876
"MLL2",-1.32593722627737
"TMED10P1",0.256822189781022
"DLST",0.389908613138687
"YOD1",-0.59628
"KIAA1370",0.0712978102189776
"SYT14L",-0.518835328467153
"SNORD76",0
"ISY1",0.470841167883213
"F2RL3",3.0005096350365
"F2RL2",3.0541703649635
"F2RL1",2.18395649635037
"CT47B1",0.0200875912408759
"XAB2",-0.229598394160584
"SETBP1",-0.194992554744525
"SNORA56",0.0741883211678832
"ST6GAL2",-1.7986697810219
"MLL5",-0.00923664233576638
"SAPS2",-1.08429956204379
"SAPS3",0.250070656934307
"PCBD2",0.759207299270073
"PRDX6",0.889180583941606
"?|317712",0
"IL1F10",0.00515620437956204
"PRDX3",0.300283503649634
"PRDX2",0.189589343065693
"PRDX1",0.655829489051094
"SNORA11D",0.326630656934307
"AP3S2",-0.0340278832116798
"SNORD77",0
"AP3S1",-0.166812992700731
"HBII-52-24",0
"PITX2",2.27328817518248
"PITX3",-0.349747591240876
"MED21",0.740415036496351
"PITX1",5.42317459854015
"OTUB1",-0.734901459854015
"FERD3L",-0.786126423357664
"TRIM55",-0.510704233576642
"OTUB2",-1.08268423357664
"TMCO1",1.35245708029197
"NPTN",-1.79115722627737
"AXIN2",-0.443778978102189
"AXIN1",0.266902481751824
"MMRN2",0.339052846715329
"LOC146336",-0.340570656934307
"CAMP",1.60990583941606
"LOC100126784",-0.699224233576643
"LOC146880",-0.351090072992702
"CCL5",2.08172700729927
"ERO1LB",-0.486767299270074
"SAP130",-0.00760291970802918
"RDH10",2.84216759124088
"TRIM54",-2.98989226277372
"RDH11",0.189257080291972
"APOF",0.438019708029197
"LCORL",0.408543941605839
"VASN",-0.109810510948904
"LOC648740",-2.09177532846715
"XPNPEP3",0.423725401459854
"SRRD",0.0488537226277383
"HMGB3L1",-0.0549713868613139
"CROCC",-0.840305693430658
"TRAPPC6A",0.108731824817518
"NBPF16",0.636613138686131
"NBPF15",1.41141927007299
"APOE",0.950104087591241
"MED23",0.0654128467153292
"NBPF10",0.414071094890511
"SR140",-0.152546569343066
"VASP",1.80339810218978
"GMPPB",0.788118540145986
"PAPOLA",0.723127445255473
"PAPOLB",-0.862624817518248
"LYPLAL1",0.409178540145986
"IGLON5",-0.982374452554745
"RPS6KA5",-1.79774394160584
"HCG4P6",0.162651678832117
"SUMO1P3",1.18833459854015
"C12orf11",1.05605678832117
"KATNB1",-1.02328467153285
"SCGB3A1",-0.134040875912409
"SCGB3A2",0.458232408759124
"FAM178B",-1.40566686131387
"TSEN54",0.665447153284671
"DCAF7",0.395746131386861
"DCAF6",-1.39472087591241
"DCAF5",-0.0748249635036498
"DCAF4",-0.850053576642336
"LAMP3",2.72235635036496
"DCAF8",-0.308905839416058
"LAMP2",-0.118894598540146
"CD38",0.921979416058394
"C9orf30",0.815695766423358
"TSSK1B",0.207933284671533
"ZFX",0.243015766423357
"PEG3AS",0.38826496350365
"C9orf37",0.418641021897811
"ZFR",-0.01063094890511
"IFI27",0.863344671532847
"CD33",1.82635167883212
"CD34",1.09040671532847
"CD36",2.36192379562044
"CD37",1.44039781021898
"POLR3F",0.0175375182481758
"JOSD1",-0.588706277372262
"POLR3D",0.974201459854015
"POLR3E",0.0629632116788326
"POLR3B",-0.142990656934307
"POLR3C",0.460454160583941
"POLR3A",-1.87312744525547
"APCDD1",0.229514014598539
"TXNDC3",0.415294452554745
"TXNDC2",1.20224189781022
"TXNDC5",1.41785109489051
"POLR3K",0.228925693430657
"LHFPL4",-2.00050656934306
"MTBP",1.78719489051095
"NAT14",-0.0813150364963509
"PDZD7",-4.0904401459854
"LOC442308",0.688033722627737
"PKP4",-1.82574218978102
"FAM46D",-0.0650814598540146
"USP43",-3.01823693430657
"DNMT1",0.601904233576642
"FAM46A",2.98694729927007
"FAM46B",1.48198729927007
"FAM46C",0.784527445255474
"PSD3",-2.99476145985401
"PSD2",-1.5017296350365
"TPST1",1.77027386861314
"WDR69",-2.14937620437956
"TRIM50",0.129067591240876
"CYP51A1",-0.405032116788322
"TUT1",0.263183941605838
"CDNF",-0.774067299270073
"ASRGL1",-1.17040627737226
"WDR61",0.962394014598541
"WDR66",-0.481586715328468
"WDR67",0.362151824817518
"WDR64",-0.326544379562044
"WDR65",-1.30444788321168
"C1orf220",-0.711970656934307
"C1orf223",-0.132396642335766
"HOXD8",5.29826759124088
"HOXD9",5.7241499270073
"C1orf227",0.407084233576642
"C1orf226",2.98805737226277
"C1orf229",0.81374
"C1orf228",0.24166102189781
"SLC25A1",0.939656788321168
"PRMT1",0.863698102189781
"PRMT6",0.598170802919709
"HOXD1",-1.93392525547445
"R3HDM2",-1.17015503649635
"HOXD3",3.33374467153285
"TECPR2",-1.60109240875913
"RETSAT",0.499827883211678
"TAAR6",-0.139673576642336
"TMEM176A",1.63849576642336
"HMGCR",-1.19146335766423
"TMEM176B",2.07543197080292
"LOC728758",0.782891240875912
"WDR60",0.214527299270072
"MTPAP",-0.516079416058394
"ZNF702P",-1.85160569343066
"WNK4",0.659518248175183
"ORMDL2",1.74456832116788
"ORMDL3",0.225287737226276
"ORMDL1",0.696457372262772
"KIF5A",-4.18468861313869
"KIF5B",-0.468352846715328
"KIF5C",-3.28866306569343
"MED26",0.256865401459855
"MASP1",2.22425416058394
"MASP2",-0.640983357664234
"TRIM52",-0.0120489051094888
"GLT1D1",-5.22786569343066
"SIRT1",-0.319207883211678
"CD3D",2.39772525547445
"CD3E",1.68785635036496
"CD3G",0.84581197080292
"PMS2CL",1.07370087591241
"ACADS",0.0829564963503646
"FBP2",0.441440875912409
"NCRNA00169",0.746063211678832
"FOXJ1",3.59297240875912
"NCRNA00167",-0.326495328467153
"OR10V1",0.00872043795620438
"HSPG2",2.58108525547445
"FOXJ2",-0.594503941605838
"KAT2A",-0.081944379562044
"NCRNA00160",0.172697080291971
"LARGE",-2.43185708029197
"CD209",1.39441401459854
"SESTD1",-0.706238540145986
"FOXJ3",-0.382712554744526
"LAIR1",2.24873766423358
"FAM55B",-0.894723795620438
"IFNGR2",1.28995766423358
"LAIR2",-0.275095474452555
"CD200",-1.99190189781022
"FRAS1",-3.27816627737226
"SEC16B",-0.763483649635036
"CMIP",-2.13604554744526
"ACADL",-0.0580407299270078
"ACADM",0.354681751824819
"GVIN1",0.505870364963503
"CD207",2.19565941605839
"IARS2",0.157499854014599
"USP49",-0.8132899270073
"ECSCR",3.03651868613139
"OR13C5",-0.375361897810219
"USP45",0.0534870072992701
"PLIN2",2.10646788321168
"USP47",-0.673818540145986
"PYCRL",-0.0833827737226276
"TBCD",-0.409049197080291
"PPARGC1A",-0.852270948905108
"PPARGC1B",-1.7829896350365
"USP42",0.581687299270072
"KCNK16",-0.494307591240876
"HCP5",2.0618699270073
"PHACTR3",-3.32130350364963
"SIRT7",0.454039124087591
"CANX",0.857428029197081
"MADCAM1",-2.6880598540146
"CX3CL1",-1.50943284671533
"LENG1",0.11390905109489
"MAFG",-1.26068408759124
"KCNK15",-0.156545401459854
"UMPS",1.45182905109489
"SMAP1",-0.430461751824817
"SNAR-A13",0
"RAD50",-0.266323211678833
"CDK11A",-0.107991970802919
"CDK11B",-0.132244525547444
"OVCH2",-0.102385109489051
"FLJ42289",-1.46029255474453
"BRD7P3",0.176220291970803
"TREML2P1",0.00755182481751825
"NCAPD2",1.30920788321168
"SCRN3",0.0940744525547448
"SCRN2",0.570637372262773
"SCRN1",-0.656728321167883
"CDC20B",-0.677725109489051
"POLA1",1.45419824817518
"PPP1R11",-0.015332116788322
"TNP2",0
"WNT11",-0.40383401459854
"ATOX1",0.32772700729927
"SNORD60",0
"ACAD8",0.191748029197081
"ACAD9",-0.182078978102188
"NANOS3",-0.491644233576642
"NANOS2",-0.0125472992700729
"UEVLD",0.938183795620438
"CYP2E1",-2.83011065693431
"NEU1",0.982270364963503
"TPRG1L",-2.28210948905109
"LOC154822",1.63645080291971
"MMACHC",-0.697374452554744
"NEU2",-0.185898248175182
"NPBWR1",-2.34286189781022
"C10orf47",-0.141963065693431
"C10orf46",-0.592735328467153
"NEU3",-1.11397386861314
"C10orf41",0.96581503649635
"C10orf40",0.00504525547445255
"USP8",0.236998394160583
"FAM199X",-0.25378087591241
"ULBP1",0.0647229197080295
"STK32C",-2.93865445255475
"PPP1R16A",0.338904817518248
"WSB1",0.182109635036497
"RPS7",0.424163503649636
"ADAMTS10",-0.0621395620437948
"ADAMTS13",-0.878715182481752
"ADAMTS12",3.15370496350365
"DHDH",-2.56947883211679
"ADAMTS14",0.269605547445256
"ADAMTS17",-0.812448321167884
"ADAMTS16",-3.47522437956204
"ADAMTS19",-2.84856788321168
"ADAMTS18",-0.228543941605839
"VDAC1",-0.437282481751826
"MEX3B",-0.433628321167883
"RPS9",1.04955284671533
"RPS8",1.60249328467153
"TXNDC8",0
"DEF6",0.98609197080292
"DHX58",0.53652
"TRABD",0.966825547445255
"DHX57",0.164708759124087
"DEF8",-0.593277080291971
"ZW10",0.357823795620437
"SNRPD3",0.480311386861313
"TSPAN2",-0.84238204379562
"ARPP19",-1.07172627737226
"PPBP",1.18662058394161
"SLC6A18",0.0306379562043796
"TMEM204",1.77516773722628
"TMEM205",0.31442598540146
"TMEM206",0.310688759124087
"TMEM207",0.0215496350364964
"SLC6A13",-3.55147897810219
"SLC6A12",-1.8142798540146
"RFX6",-0.443228759124088
"VPRBP",-0.0654678832116797
"SLC6A17",-6.25253722627737
"SLC6A16",0.199711678832117
"LOC389458",-0.864490218978102
"SLC6A14",0.123196496350365
"GALT",-0.428280291970803
"HMGCS1",-1.39823839416058
"HMGCS2",-0.515492116788321
"USP3",1.77306437956204
"GALP",0.0987375182481752
"PHF5A",1.17954481751825
"KIAA1328",-0.535650364963503
"DDIT4L",0.841662919708029
"SORD",0.935662919708029
"GALE",0.409354306569343
"NLRX1",0.557246861313868
"IGSF22",-2.00157124087591
"IGSF21",-1.9631102189781
"GALC",-0.237247591240877
"GALM",1.65743649635036
"CYP4F22",0.207623065693431
"NUP50",-0.13613386861314
"NCRNA00119",0.812705255474452
"C14orf93",1.12837678832117
"TTTY3B",0
"ZSCAN20",-0.0435689051094892
"LOC729668",-0.488705693430657
"ZSCAN21",0.786123649635037
"TAPBP",0.50929795620438
"ADRB1",-2.66215284671533
"ADRB2",-0.445357956204379
"ADRB3",-3.15792773722628
"SCARNA17",-0.747617664233577
"SCARNA16",1.16151693430657
"SCARNA15",0.0678240875912409
"SCARNA14",0.013514598540146
"KIAA0556",0.211765693430657
"SCARNA18",0.142645255474453
"CSNK2B",0.587155328467153
"MCM3AP",-0.0530734306569336
"RASGRP1",-2.2675798540146
"FCGR3A",2.3335802919708
"FCGR3B",1.88055372262774
"RARG",0.852327737226277
"LOC100270746",-0.767756934306569
"LOC654433",-0.193584671532847
"NCRNA00081",-0.216851240875911
"OR2AK2",-0.534747737226277
"LOC220930",1.06597226277372
"ALDH1A1",-1.00709299270073
"ALDH1A2",-1.3117300729927
"ALDH1A3",-1.60229795620438
"PRICKLE1",-1.87936379562044
"PRICKLE2",-1.46182948905109
"PRICKLE3",1.65546364963504
"PRICKLE4",0.129867883211679
"RPL28",1.00321080291971
"DEFB4A",0.0479532846715328
"CCNJL",1.5735896350365
"NANS",0.45115591240876
"RPL24",0.647660145985402
"RPL27",1.54193459854015
"RPL26",0.439910802919709
"RPL21",0.0706042335766424
"SLC35B3",0.271094306569344
"RPL23",1.74953343065693
"RPL22",0.461810072992701
"ATG3",0.669845401459852
"GLT25D1",1.54834291970803
"LOC285593",-0.149457518248175
"SLC16A11",-0.736277080291971
"ATG7",-0.0478983941605833
"HNRNPAB",1.19864890510949
"ATG5",0.336501167883211
"LOC100132247",1.42390175182482
"EYA4",0.857877080291971
"SPINK5",-0.556462627737226
"SOX5",0.00236218978102265
"EYA1",0.350468759124088
"MRPS5",0.184512116788321
"EYA3",0.22336204379562
"EYA2",1.18883854014599
"MPND",-0.83352189781022
"LOC400759",2.84498744525547
"HPX",1.14461343065693
"CALHM1",-5.09676598540146
"USE1",0.283419416058393
"CALHM3",-1.1251096350365
"CALHM2",0.851197810218979
"HPR",-0.378922919708029
"LOC727924",0.151420437956204
"LOC152024",-0.456790656934307
"LOC400027",0.172777810218978
"MRPS2",0.318928905109489
"KRTAP13-4",0.0173649635036496
"KIAA0495",0.395888467153284
"HPN",-2.73070087591241
"KRTAP13-2",0.0083956204379562
"KRTAP13-3",0
"CD24",0.677722773722628
"HPD",4.48676934306569
"WFDC11",-0.0373237956204379
"LOC644145",0.028605401459854
"WFDC13",-0.00268554744525545
"WFDC12",0.0918832116788321
